user_id,timestamp,cctv_location
user-43,2024-01-02 15:27:57,CCTV-43
user-32,2024-01-02 15:27:57,CCTV-16
user-50,2024-01-02 15:27:58,CCTV-34
user-13,2024-01-02 15:27:58,CCTV-14
user-44,2024-01-02 15:27:58,CCTV-24
user-39,2024-01-02 15:27:58,CCTV-1
user-35,2024-01-02 15:27:58,CCTV-1
user-23,2024-01-02 15:27:58,CCTV-15
user-41,2024-01-02 15:27:58,CCTV-47
user-48,2024-01-02 15:27:58,CCTV-2
user-46,2024-01-02 15:41:34,CCTV-31
user-41,2024-01-02 15:41:35,CCTV-38
user-24,2024-01-02 15:41:35,CCTV-37
user-32,2024-01-02 15:41:35,CCTV-2
user-40,2024-01-02 15:41:35,CCTV-33
user-24,2024-01-02 15:41:35,CCTV-19
user-20,2024-01-02 15:41:35,CCTV-12
user-38,2024-01-02 15:41:35,CCTV-19
user-18,2024-01-02 15:41:35,CCTV-17
user-30,2024-01-02 15:41:35,CCTV-29
user-46,2024-01-02 15:41:35,CCTV-36
user-19,2024-01-02 15:41:35,CCTV-22
user-8,2024-01-02 15:41:35,CCTV-27
user-7,2024-01-02 15:41:35,CCTV-10
user-39,2024-01-02 15:41:35,CCTV-3
user-33,2024-01-02 15:41:35,CCTV-49
user-13,2024-01-02 15:41:35,CCTV-19
user-13,2024-01-02 15:41:35,CCTV-30
user-46,2024-01-02 15:41:35,CCTV-12
user-47,2024-01-02 15:41:35,CCTV-2
user-40,2024-01-02 15:41:35,CCTV-34
user-26,2024-01-02 15:41:35,CCTV-49
user-50,2024-01-02 15:41:35,CCTV-45
user-15,2024-01-02 15:41:35,CCTV-42
user-3,2024-01-02 15:41:35,CCTV-10
user-48,2024-01-02 15:41:35,CCTV-6
user-9,2024-01-02 15:41:35,CCTV-5
user-40,2024-01-02 15:41:35,CCTV-13
user-16,2024-01-02 15:41:35,CCTV-31
user-27,2024-01-02 15:41:35,CCTV-36
user-24,2024-01-02 15:41:36,CCTV-39
user-9,2024-01-02 15:41:36,CCTV-6
user-10,2024-01-02 15:41:36,CCTV-25
user-31,2024-01-02 15:41:36,CCTV-44
user-21,2024-01-02 15:41:36,CCTV-42
user-23,2024-01-02 15:41:36,CCTV-31
user-28,2024-01-02 15:41:36,CCTV-15
user-24,2024-01-02 15:41:36,CCTV-40
user-28,2024-01-02 15:41:36,CCTV-27
user-45,2024-01-02 15:41:36,CCTV-14
user-37,2024-01-02 15:41:36,CCTV-30
user-43,2024-01-02 15:41:36,CCTV-40
user-27,2024-01-02 15:41:36,CCTV-12
user-49,2024-01-02 15:41:36,CCTV-16
user-19,2024-01-02 15:41:36,CCTV-30
user-21,2024-01-02 15:41:36,CCTV-20
user-36,2024-01-02 15:41:36,CCTV-30
user-4,2024-01-02 15:41:36,CCTV-6
user-49,2024-01-02 15:41:36,CCTV-38
user-49,2024-01-02 15:41:36,CCTV-12
user-3,2024-01-02 15:41:36,CCTV-25
user-28,2024-01-02 15:41:36,CCTV-20
user-10,2024-01-02 15:41:36,CCTV-8
user-32,2024-01-02 15:41:36,CCTV-16
user-16,2024-01-02 15:41:36,CCTV-37
user-30,2024-01-02 15:41:36,CCTV-36
user-29,2024-01-02 15:41:36,CCTV-48
user-48,2024-01-02 15:41:36,CCTV-19
user-28,2024-01-02 15:41:36,CCTV-24
user-27,2024-01-02 15:41:37,CCTV-10
user-47,2024-01-02 15:41:37,CCTV-7
user-33,2024-01-02 15:41:37,CCTV-23
user-12,2024-01-02 15:41:37,CCTV-27
user-40,2024-01-02 15:41:37,CCTV-44
user-40,2024-01-02 15:41:37,CCTV-23
user-4,2024-01-02 15:41:37,CCTV-18
user-36,2024-01-02 15:41:37,CCTV-31
user-30,2024-01-02 15:41:37,CCTV-23
user-1,2024-01-02 15:41:37,CCTV-17
user-8,2024-01-02 15:41:37,CCTV-36
user-47,2024-01-02 15:41:37,CCTV-23
user-37,2024-01-02 15:41:37,CCTV-33
user-4,2024-01-02 15:41:37,CCTV-2
user-33,2024-01-02 15:41:37,CCTV-17
user-17,2024-01-02 15:41:37,CCTV-47
user-1,2024-01-02 15:41:37,CCTV-25
user-33,2024-01-02 15:41:37,CCTV-33
user-1,2024-01-02 15:41:37,CCTV-15
user-23,2024-01-02 15:41:37,CCTV-49
user-2,2024-01-02 15:41:37,CCTV-46
user-50,2024-01-02 15:41:37,CCTV-29
user-44,2024-01-02 15:41:37,CCTV-9
user-19,2024-01-02 15:41:37,CCTV-36
user-7,2024-01-02 15:41:37,CCTV-44
user-41,2024-01-02 15:41:37,CCTV-32
user-29,2024-01-02 15:41:38,CCTV-24
user-32,2024-01-02 15:41:38,CCTV-38
user-32,2024-01-02 15:41:38,CCTV-35
user-20,2024-01-02 15:41:38,CCTV-17
user-12,2024-01-02 15:41:38,CCTV-15
user-4,2024-01-02 15:41:38,CCTV-13
user-5,2024-01-02 15:41:38,CCTV-5
user-8,2024-01-02 15:41:38,CCTV-41
user-35,2024-01-02 15:41:38,CCTV-34
user-30,2024-01-02 15:41:38,CCTV-2
user-22,2024-01-02 15:41:38,CCTV-28
user-1,2024-01-02 15:41:38,CCTV-44
user-33,2024-01-02 15:41:38,CCTV-5
user-35,2024-01-02 15:41:38,CCTV-20
user-26,2024-01-02 15:41:38,CCTV-19
user-38,2024-01-02 15:41:38,CCTV-17
user-5,2024-01-02 15:41:38,CCTV-13
user-36,2024-01-02 15:41:38,CCTV-13
user-27,2024-01-02 15:41:38,CCTV-18
user-5,2024-01-02 15:41:38,CCTV-9
user-25,2024-01-02 15:41:38,CCTV-39
user-10,2024-01-02 15:41:38,CCTV-20
user-9,2024-01-02 15:41:38,CCTV-35
user-33,2024-01-02 15:41:38,CCTV-39
user-37,2024-01-02 15:41:38,CCTV-23
user-26,2024-01-02 15:41:38,CCTV-25
user-5,2024-01-02 15:41:38,CCTV-42
user-39,2024-01-02 15:41:38,CCTV-21
